url,coffee_name,score,review,roast_level,review_date
https://www.coffeereview.com/review/costa-rica-don-jose-micro-lot/,Costa Rica Don Jose Micro Lot,90,"Gentle, balanced, quietly complex. Spicy, rose-like flowers, fresh-cut fir, hazelnut, a hint of nut-toned chocolate in aroma and cup. Softly bright acidity; lightly plush mouthfeel. The chocolate and spicy floral notes in particular carry into a smooth finish.",Medium-Light,Apr-13
https://www.coffeereview.com/review/colombian-fair-trade-select-k-cup/,Colombian Fair Trade Select (K-Cup),86,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Sweet-toned, gently pungent. Caramel, fruity dark chocolate, a hint of pine or perhaps clove in aroma and cup. Delicately crisp acidity; light but silky mouthfeel. Simple, mildly drying finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/gourmet-selections-colombian-decaf-k-cup/,Gourmet Selections Colombian Decaf (K-Cup),86,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Pungently sweet, gently roasty. Scorched wood, a hint of dark chocolate, prune, and a peppery savory note in aroma and cup. Round, fruit-toned acidity; lightly syrupy mouthfeel. Simple though rather rich finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/sumatra-dark-k-cup/,Sumatra Dark (K-Cup),87,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Roundly bittersweet. Carob (or a woody chocolate), caraway seed, a hint of fresh earth in aroma and cup. Round, roast-muted acidity; heavyish mouthfeel. Some flavor survives in a drying finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/mahogany-blend-k-cup/,Mahogany Blend (K-Cup),87,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Buttery dark chocolate, a marzipan-like almond note with an enlivening hint of slightly tart fruit in aroma and cup. Brisk, roast-influenced acidity; very light but silky mouthfeel. Hints of chocolate and walnut survive in a sweet but drying finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/monk-shot-breakfast-blend-2/,Monk-Shot Breakfast Blend,87,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Sweet-toned, gentle. Raisin, apricot, vanilla, hazelnut, a hint of flowers in aroma and cup. Balanced, sweetly tart acidity; smooth, lively mouthfeel. Hints of flavor survive and a sweet, gently drying finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/original-donut-shop-k-cup/,Original Donut Shop (K-Cup),89,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Brightly pungent, lively. Dark chocolate, fresh-cut cedar, black currant, cherry, a hint of a bourbon-whisky-like note in aroma and cup. Tart but balanced acidity; lightly syrupy mouthfeel. Rich, resonant short finish, slightly fading and dry in the long.",Very Dark,Apr-13
https://www.coffeereview.com/review/tribute-blend-k-cup/,Tribute Blend (K-Cup),88,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving): Crisp, rather deep, quietly complex. Roasted cacao nib, walnut, orangy fruit, a hint of flowers in aroma and cup. Roast-muted acidity; smooth mouthfeel. Sweet, chocolate-toned, though rather drying finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/newmans-own-organics-special-decaf-k-cup/,Newman’s Own Organics Special Decaf (K-Cup),89,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving). Roasted nut, chocolate, banana-like fruit, night-blooming flowers in aroma and, more distinctly, in the cup. Round, softly tart acidity; lightly syrupy mouthfeel. Flavor simplifies but sustains in a clean, balanced finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/kenya-aa-k-cup/,Kenya AA (K-Cup),90,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a Keurig-compatible capsule to produce a 6-ounce serving).  Bright, juicy, complex. Concord grape, ripe grapefruit, a hint of dark chocolate in aroma and cup. Delicate, lively acidity; light, silky mouthfeel. The fruit notes consolidate and carry into a clean, sweet-toned finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/sumatran-reserve-extra-bold-k-cup/,Sumatran Reserve Extra Bold (K-Cup),90,"(As brewed in a Keurig B70 Platinum single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving). Deep, balanced. Buttery caramel, earthy dark chocolate, lightly charred cedar, raisin in aroma and cup. Rich, pungent acidity; lightly syrupy mouthfeel. Chocolate and raisin in particular sustain in a bittersweet, gently drying finish.",Very Dark,Apr-13
https://www.coffeereview.com/review/tchembe-single-origin-espresso/,Tchembe Single Origin Espresso,94,"Evaluated as espresso. Complex flowers and citrus, high-toned but smooth. Flowers, butter, grapefruity citrus, roasted cocoa nib in aroma and small cup. Smooth, lightly syrupy mouthfeel; rich, long, chocolate-saturated finish. Superb in two parts milk, sweetly and richly chocolate-toned with a gently tart fruit that resonates with particular distinction in a long finish.",Medium,Apr-13
https://www.coffeereview.com/review/mexico-ixhuatlan-finca-la-playa/,Mexico Ixhuatlan Finca La Playa,91,"Crisply sweet-toned, delicately pungent. Honeysuckle, fresh-cut cedar, walnut, black currant in aroma and cup. Balanced, gently brisk acidity; silky mouthfeel. Hints of flavor carry into a sweetly balanced finish.",Medium-Light,Apr-13
https://www.coffeereview.com/review/twisted-2-0-espresso/,Twisted 2.0 Espresso,93,"Evaluated as espresso. Round, crisply sweet, balanced. Dark chocolate, hazelnut, fresh-cut cedar, bourbon-whisky-like hint in aroma and small cup. Full, syrupy mouthfeel. Dark chocolate dominates in a buttery, richly drying finish. Tartly chocolaty with an almost floral vanilla complication in two parts milk.",Medium,Apr-13
https://www.coffeereview.com/review/rwanda-karongi-gitesi/,Rwanda Karongi Gitesi,92,"Savory-sweet and lushly floral-toned. Flowers, plum, dark chocolate, raisin in aroma and cup. Delicately balanced, crisply sweet acidity; lightly syrupy mouthfeel. Rich, deeply flavor-saturated finish.",Medium,Apr-13
https://www.coffeereview.com/review/papua-new-guinea-koban-aa/,Papua New Guinea Koban AA,93,"Rich, deep, pungently complex. Blackberry, cherry, fresh-cut fir, a hint of cinnamon bark in aroma and cup. Gently tart, juicy acidity; round, buttery mouthfeel. Floral notes emerge in a very sweet, long finish.",Medium-Light,Apr-13
https://www.coffeereview.com/review/bali-kintamani-highlands/,Bali Kintamani Highlands,92,"Intense with distinct whisky-like notes. Dry, nut-toned chocolate, raspberry, rye whisky, fresh-cut fir in aroma and cup. Rich, delicately bittersweet acidity; silky, lively mouthfeel. The dry chocolate note in particular dominates in a crisp finish.",Light,Apr-13
https://www.coffeereview.com/review/peru-cajamarca-cenfrocafe/,Peru Cajamarca Cenfrocafe,90,"Slightly savory, gently pungent. Fresh-cut fir, roasted cocoa nib, baked apple, perhaps a hint of sage in aroma and cup. Brisk but deep acidity; silky mouthfeel. The unusual baked apple note, a savory-toned fruit, persists in a balanced finish.",Medium-Light,Apr-13
https://www.coffeereview.com/review/peru-organic-puno/,Peru Organic Puno,92,"Gentle, crisp, sweet-toned. Honey, lemon tart, delicate hints of milk chocolate and flowers in aroma and cup. Soft acidity; smooth, velvety mouthfeel. Sweet, flavor-saturated finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/decaf-organic-papua-new-guinea/,Decaf Organic Papua New Guinea,90,"Distinct sweetly tart fruit notes (grapefruit, passion fruit, guava), pungent fresh-cut fir, with rounding hints of chocolate and plum in aroma and cup. Quiet, delicate acidity; light but smoothly silky mouthfeel. Sweet, long, gently flavor-saturated finish.",Medium-Dark,Mar-13
https://www.coffeereview.com/review/bolivia-illiimani/,Bolivia Illiimani,92,"Deeply and crisply sweet; complex. Chocolate, hazelnut, orange zest, flowers in aroma and cup. Soft but lively acidity; lightly syrupy, buoyant mouthfeel. Sweet, gently flavor-saturated finish.",Medium,Apr-13
https://www.coffeereview.com/review/bolivia-buenavista-colonia-villa-rosario/,Bolivia Buenavista Colonia Villa Rosario,91,"Musky and savory. Wet oak, sweet pumpkin, cantaloupe, mushroom, dark chocolate in aroma and cup. Rich, bittersweet acidity; medium-full mouthfeel. Roundly dry short finish; sweetens and turns chocolaty in the long.",Medium,Apr-13
https://www.coffeereview.com/review/chickadee-medium-roast/,Chickadee Medium Roast,87,"Pungent, gently scorched cedar, dark chocolate, caramel and an herbal hint in aroma and cup. Round, roast-muted acidity; pleasantly smooth though rather lean mouthfeel. The chocolate sweetness dominates in a long, resonant, slightly drying finish.",Medium-Dark,Mar-13
https://www.coffeereview.com/review/kenya-riakiberu-peaberry/,Kenya Riakiberu Peaberry,95,"Intense, crisp, juicy. Tartly sweet berry notes -- black berry, black currant; lush flowers, honey, roasted cocoa nib in aroma and cup. Rich, balanced acidity; lightly syrupy mouthfeel. Flavor carries deep into a long, resonant finish.",Medium,Mar-13
https://www.coffeereview.com/review/ethiopia-ninety-plus-kemgin/,Ethiopia Ninety Plus Kemgin,96,"Succulent, richly intricate. Wild strawberry, dried blueberry, rich mousse-like chocolate, fresh ginseng, lush flowers in aroma and cup. Complete, exhilarating acidity; full, syrupy mouthfeel. Flavor-saturated finish, crisply drying with a persistent ginseng note.",Medium-Light,Mar-13
https://www.coffeereview.com/review/rwanda-nyamasheke/,Rwanda Nyamasheke,95,"Extraordinarily lush, nectar-like fruit; cherry, black currant, nectarine; balanced by a crisp, roasted cocoa nib and roasted malt notes. Balanced, lively acidity; full, plush mouthfeel. Flavor simplifies but remains resonantly present in a long, rich finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/el-salvador-santa-marta-honey/,El Salvador Santa Marta Honey,94,"Intricately sweet, delicately complex. Ripe strawberry, orange, candied nut, vanilla-toned flowers in aroma and cup. Gently crisp acidity; light but smoothly silky mouthfeel. Very sweet, lightly flavor-saturated finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/bolivia-carmelo-yujra-organic/,Bolivia Carmelo Yujra Organic,93,"Intensely aromatic, finely structured. Orange- and papaya-like fruit notes, dark chocolate, crisply lush floral notes in aroma and cup. Bright, balanced acidity; syrupy but lively mouthfeel. Sweet but drying in the short finish, with a chocolate note that rings on far into the long.",Medium-Light,Mar-13
https://www.coffeereview.com/review/papua-new-guinea-aa-akora/,Papua New Guinea AA Akora,93,"Sweet, floral, clean. Lavender and plum flower, honey, cherry, candied pecan in aroma and cup. Lightly bright and juicy acidity, creamy mouthfeel. The plum-blossom note in particular lingers in a sweet and persistent finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/premium-roasted-thai-coffee-beans/,Premium Roasted Thai Coffee Beans,88,"Pungently roasty, crisp. Lightly scorched cedar, dark chocolate, vanilla, brown sugar, a hint of lime zest in aroma and cup. Roast-muted acidity; smooth, lightly syrupy mouthfeel. Flavor consolidates in a sweet, mildly drying finish.",Dark,Mar-13
https://www.coffeereview.com/review/hawaii-kona-isla-prime-select/,Hawaii Kona Isla Prime Select,91,"Gentle, sweetly tart, delicately complex. Honey, sweet citrus, nut butter, night-blooming flowers in aroma and cup. Soft acidity; leanish but quite silky mouthfeel. Pleasingly rich though rather short finish.",Light,Mar-13
https://www.coffeereview.com/review/ecuador-lucas-vera-typica/,Ecuador Lucas Vera Typica,92,"Intense; richly and crisply bittersweet. Almond, dark chocolate, honey, a hint of flowers and a distinctive tart berry note suggesting, perhaps, acai. Crisp, gently juicy acidity; light, silky mouthfeel. The chocolate note in particular resonates in a long, deep finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/bolivia-organic-buenavista-1738/,Bolivia Organic Buenavista 1738,90,"Round, rich, crisply sweet. Minty dark chocolate, night-blooming flowers, fresh-cut cedar, almond in aroma and cup. Gentle acidity; lightly syrupy, lively mouthfeel. Flavor consolidates in a rich though rather drying finish.",Medium,Mar-13
https://www.coffeereview.com/review/bolivia-caarnavi-buenavista-organic-light-roast/,Bolivia Caarnavi Buenavista Organic Light Roast,90,"Crisp, richly honey-toned. Honey, prairie flowers, almond, fresh-cut fir in aroma and cup. Gently brisk, delicate acidity; lightly syrupy mouthfeel. Rich, balanced, mildly drying finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/peru-cenfrocafe-microlot/,Peru Cenfrocafe Microlot,90,"Crisply sweet, delicate. Caramel, honey, orange zest, a hint of eucalyptus in aroma and cup. Gently tart acidity; light but buoyant mouthfeel. Flavor consolidates but persists in a roundly sweet-toned finish.",Medium,Mar-13
https://www.coffeereview.com/review/bolivia-organic-uchumachi/,Bolivia Organic Uchumachi,91,"Gentle, balanced, quietly complex. Honey, dark chocolate, pungent fir, orange zest in aroma and cup. Delicate, lively acidity; lightly syrupy mouthfeel. Sweet, lightly flavor-saturated finish.",Medium,Mar-13
https://www.coffeereview.com/review/bolivia-senda-salvaje-juan-yujra/,Bolivia Senda Salvaje Juan Yujra,92,"Sweet, brisk, zesty. Honey, citrus zest, roasted cocoa nib, honeysuckle in aroma and cup. Crisp, roundly tart acidity; smooth, lightly syrupy mouthfeel. Clean, delicately chocolate-toned finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/organic-peru-huabal/,Organic Peru Huabal,93,"Pure, powerful, sweetly bright. Chocolate, honey, orange zest, fresh-cut fir in aroma and cup. Richly and roundly tart acidity; full, syrupy mouthfeel. The finish is tart, resonant and flavor-saturated.",Medium-Light,Mar-13
https://www.coffeereview.com/review/bolivia-organic-buenavista/,Bolivia Organic Buenavista,93,"Deep, opulent, savory-sweet. Crisp roasted nut, minty dark chocolate, hints of butter and sage-like herb in aroma and cup. Rich, deeply expressed acidity; syrupy mouthfeel. Long, resonant finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/peru-raul-mamani/,Peru Raul Mamani,93,"Sweet, pungent, complex. Night-blooming flowers, a sweetness half way between honey and molasses, fresh-cut cedar, grapefruity citrus in aroma and cup. Lively, bright, though balanced acidity; delicate, buoyant mouthfeel. Rich, grapefruity tartness carries into a long, resonant finish.",Medium-Light,Mar-13
https://www.coffeereview.com/review/ecuador-el-batan-fair-trade-organic/,Ecuador El Batan Fair Trade Organic,93,"Sweet-toned, svelte, refreshing. Honey, lemon, lilac, a hint of roasted cocoa nib in aroma and, more intensely, in the cup. Tartly sweet, lively acidity; velvety, buoyant mouthfeel. Fades just a bit in the long finish, but the short is resonant and flavor-saturated.",Medium-Light,Mar-13
https://www.coffeereview.com/review/colombia-granja-la-esperanza-geisha/,Colombia Granja La Esperanza Geisha,90,"Bittersweet, pungently complex. Night-blooming flowers, crisp chocolate, fresh-cut oak in aroma and cup. Muted, bittersweet acidity; syrupy mouthfeel. Flavor carries into a sweet-toned though drying finish.",Medium-Dark,Mar-13
https://www.coffeereview.com/review/100-percent-puna-kazumura-reserve-peaberry-medium-dark/,100 Percent Puna Kazumura Reserve Peaberry Medium Dark,93,"Rich, intense, sweetly and pungently citrusy. Melon, grapefruit, sandalwood, musk, caramel in aroma and cup. The acidity is round and pungently tart; the mouthfeel smooth and lightly syrupy. Sweet-toned, flavor-saturated finish.",Medium-Dark,Mar-13
https://www.coffeereview.com/review/guatemala-el-injerto-pandora-del-carmen-pacamara/,Guatemala El Injerto Pandora Del Carmen Pacamara,93,"Complex, with a savory-sweet depth. Roasted cocoa-nib, jasmine, cedar, honey, orange zest in aroma and cup. Bright, bittersweet acidity; light but very silky mouthfeel. Citrus and floral notes in particular persist in a crisp but resonant finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/heart-of-bold/,Heart of Bold,87,"Richly pungent: scorched cedar, cardamom-like spice, and, particularly in the cup, a pleasant hint of dark chocolate. Lean mouthfeel with some silkiness. The chocolate hint carries into a rather sweet, rich finish.",Very Dark,Mar-13
https://www.coffeereview.com/review/stuck-in-the-middle/,Stuck in the Middle,85,"Lightly scorched cedar dominates in aroma and cup, complicated by dark chocolate, cardamom-like spice and hints of flowers and lemon. Roast-muted acidity. Leanish though smooth mouthfeel. Chocolate moves forward in a simple but sweet finish.",Dark,Mar-13
https://www.coffeereview.com/review/costa-rica-coffea-diversa-farm/,Costa Rica Coffea Diversa Farm,93,"Rose-like flowers, honey, sweet chocolate, almond, a hint of fresh-cut fir in aroma and cup. Delicate, crisply sweet acidity; very smooth, silky mouthfeel. Excellent flavor persistence in a clean, rich finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/emilse-luna-colombian-huila/,Emilse Luna Colombian Huila,93,"Pungent cedar, savory-sweet melon, orange zest, hints of raisin and night-blooming flowers in aroma and cup. Impressively syrupy mouthfeel. A decidedly tart acidity settles down in a very sweet finish.",Light,Feb-13
https://www.coffeereview.com/review/colombia-villa-loyola-caturra/,Colombia Villa Loyola Caturra,92,"Sweetly balanced and soft with a quiet, tight-knit complexity. Honey, peach, mixed florals (vanilla, jasmine, lavender), nut-butter, orange-toned chocolate in aroma and, more pronounced, in the cup. Gentle acidity; full and silky mouthfeel. The finish is sweet and smooth with a pleasant crispness.",Light,Feb-13
https://www.coffeereview.com/review/el-salvador-malacara-b-farm/,El Salvador Malacara B Farm,92,"Sweetly and pleasantly tart. Honey, orange zest, lily-like flowers, apricot in aroma and cup. Tart, juicy acidity; syrupy mouthfeel. The tart sensation carries into a richly dry finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/rutana-burundi/,Rutana Burundi,92,"Crisply sweet, quietly complex. Chocolate, night-blooming flowers, vanilla, raspberry-like fruit in aroma and cup. Tart but juicy acidity; lightly syrupy mouthfeel. Flavor consolidates but carries well into a rich, long finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/belekatu-ethiopia-yirgacheffe/,Belekatu Ethiopia Yirgacheffe,94,"Lush, crisply juicy. Lavish, complex floral notes matrixed in ripe, lemony citrus, chocolate, a pungent hint of cedar. Sweetly bright, lively acidity; silky mouthfeel. Long, flavor-saturated finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/ethiopia-saris-abaya/,Ethiopia Saris Abaya,92,"Sweet, deep, fermenty. Very ripe blueberry and strawberry, minty dark chocolate, brandy, walnut in aroma and cup. Round, rich acidity; full, syrupy mouthfeel. A savory edge in the cup turns more prominent in a drying finish.",Medium,Feb-13
https://www.coffeereview.com/review/our-best-decaf/,Our Best Decaf,91,"Evaluated as espresso. Richly and rather tartly bright in aroma and small cup: fresh-cut fir and tangerine-like citrus are rounded by a honey- and chocolate-toned sweetness. Impressively full, syrupy mouthfeel. The finish is tartly bright but smooth. Retains character in two- to four-parts milk with a dry chocolate dominating.",Medium,Feb-13
https://www.coffeereview.com/review/organic-colombia-fondo-paez-cooperative/,Organic Colombia Fondo Paez Cooperative,91,"Rich, round: buttery caramel, dark chocolate, night flowers, pungent hints of cedar and date. Crisply sweet acidity; silky to lightly syrupy mouthfeel. The deep-toned floral note in particular surfaces in a flavor-rich though slightly drying finish.",Medium,Feb-13
https://www.coffeereview.com/review/espresso-blend-8/,Espresso Blend,89,"Evaluated as espresso. Deep, rich, chocolate- and cedar-toned. Gently scorched cedar, plum, chocolate, and a hint of anise in aroma and small cup. Syrupy mouthfeel. Chocolate and cedar carry into a sweet but drying finish. Dominates two parts milk, but the fruit-toned chocolate rounds and softens in four parts.",Dark,Feb-13
https://www.coffeereview.com/review/bajawa-flores-indonesia/,Bajawa Flores Indonesia,93,"Sweetly crisp, unusual and striking flavor and aroma. Pecan, chocolate, black-cherry-like fruit in aroma and cup, moist pipe tobacco in aroma. Quiet but lively acidity; silky mouthfeel. Flavor consolidates and sweetness persists in a balanced finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/la-esmeralda-mario-carnaval-2012-panama/,La Esmeralda Mario Carnaval 2012 Panama,96,"Delicate but lush; piercingly sweet. Honey, jasmine-like flowers, tangelo-like citrus, hints of chocolate and fresh-cut fir in aroma and cup. Lyric, flower-saturated acidity; full but lively mouthfeel. The tangelo note in particular resonates inside immense sweetness in the finish.",Light,Feb-13
https://www.coffeereview.com/review/ethiopia-dry-process-aricha/,Ethiopia Dry Process Aricha,93,"Crisply but lushly sweet and fruit-toned. Narcissus-like flowers, blueberry, cidery peach, roasted cocoa nib in aroma and cup. Softly crisp acidity; full, lively mouthfeel. The floral and blueberry notes carry into a gently drying, bittersweet finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/rutana-burundi-espresso/,Rutana Burundi Espresso,94,"Evaluated as espresso. Richly tart yet profoundly sweet. Raspberry-toned dark chocolate, orange or tangerine marmalade, crisp cedar, a hint of flowers in aroma and small cup. Full, buttery mouthfeel. Flavor rounds without losing its complexity or sweetly tart authority in two- to four-parts milk.",Medium-Dark,Feb-13
https://www.coffeereview.com/review/kenya-nyeri-gaturiri-peaberry/,Kenya Nyeri Gaturiri Peaberry,95,"Complex, intense, classic. Pungent black currant, blackberry, plum, night-blooming flowers, fresh-cut cedar in aroma and cup. Sweetly balanced, lavishly rich acidity. Big, syrupy mouthfeel. The pungent berry notes in particular carry into a deep, long, flavor-saturated finish.",Medium,Feb-13
https://www.coffeereview.com/review/yukro-ethiopia/,Yukro Ethiopia,94,"Intensely sweet, complex fruit (marmalade-like orange, plum, blackberry) and flowers (rose, lavender) in aroma and particularly cup. Lushly bright, juicy acidity; lightly syrupy mouthfeel. Flavor consolidates but sustains in a long, deep finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/colombia-huila-los-naranjos/,Colombia Huila Los Naranjos,91,"Gently bright, sweetly crisp. Fresh-cut fir, almond, honeysuckle-like flowers, lemon curd in aroma and cup. Delicate, soft acidity; silky mouthfeel. Surprisingly rich, resonant finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/sumatra-wahana-natural/,Sumatra Wahana Natural,94,"Immense, resonant, shifting aroma and flavor. Rose- and lavender-like flowers, cantaloupe, peppercorn, dark chocolate, rye whisky just as starters. Functional, integrated acidity; lightly syrupy mouthfeel. Long, rich, flavor saturated finish with a dry, savory edge.",Medium-Light,Feb-13
https://www.coffeereview.com/review/gitega-burundi-espresso/,Gitega Burundi Espresso,92,"Evaluated as espresso. Pungent, deep, richly tart. Dark chocolate, apricot, roasted nut, orangy cedar in aroma and small cup. Full, syrupy mouthfeel. Flavor consolidates in a resonant finish. Dominates two parts milk; perhaps shows best in four parts or taller milk, which rounds the tart pungency and better develops the sweetness in the chocolate.",Medium-Dark,Feb-13
https://www.coffeereview.com/review/rwanda/,Rwanda,92,"Deep, rich, resonantly low-toned. Minty chocolate, agave syrup, dried fig, a hint of rose-like flowers in aroma and cup. Round, quiet acidity; syrupy mouthfeel. Chocolate and fig in particular carry into a long finish.",Medium-Dark,Feb-13
https://www.coffeereview.com/review/tzampetey-guatemala/,Tzampetey Guatemala,92,"Quiet, sweetly crisp. Honey, milk chocolate, nut, a hint of night-blooming flowers in aroma and cup. Soft, gently juicy acidity; balanced mouthfeel. Nut and chocolate carry into a sweet-toned finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/nicaragua-adeprofoca-maragogype/,Nicaragua Adeprofoca Maragogype,93,"Intricate, richly pungent: chocolate fudge, spicy oak, wild berry, faint mango-like fruit and night-blooming flowers in aroma and cup. Soft, sweetly tart acidity; full velvety mouthfeel. The finish is berry-toned, with a rounded chocolaty sweetness.",Medium-Light,Feb-13
https://www.coffeereview.com/review/harfusa-ethiopia-yirgacheffe-fair-trade-organic/,Harfusa Ethiopia Yirgacheffe Fair Trade Organic,94,"Complex but harmonious. Honey and a very sweet citrus suggesting candied lemon dominate in aroma and cup, with complications of almond, fresh-cut fir and a soft caramel. Smoothly and sweetly tart acidity; syrupy mouthfeel. Deep, flavor-saturated finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/colombia-tolima-planadas-lot-3/,Colombia Tolima Planadas Lot 3,92,"Delicate, pure, balanced. Honey, flowers, fresh-cut fir in aroma and cup. Gentle, juicy acidity; smooth, lively, almost effervescent mouthfeel. A hint of chocolate surfaces in a sweet finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/guatemalan-antigua-serena/,Guatemalan Antigua Serena,91,"Hazelnut and a tangerine-like citrus are enveloped in a milk chocolate sweetness in aroma and cup. Crisp, delicate acidity; light but very smoothly silky mouthfeel. Sweet, rich, though rather drying in the finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/stella-espresso/,Stella Espresso,91,"Reviewed as espresso. Tart, raspberry-like fruit balanced by a dark chocolate and almond sweetness in aroma and small cup. Gently syrupy mouthfeel; crisply chocolaty finish. In two parts milk the tart fruit character turns rich and deep, supported by a chocolate predictably milk-sweetened.",Medium,Feb-13
https://www.coffeereview.com/review/kenya-kichwa-tembo/,Kenya Kichwa Tembo,90,"Bright, sweetly tart. Orange zest and fresh-cut fir softened by a backgrounded dark chocolate and molasses in aroma and cup. A hint of jasmine. Lightly syrupy mouthfeel; crisp, flavor-saturated finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/cosecha-de-oro-colombia-light-roast/,Cosecha de Oro Colombia Light Roast,89,"Sweet-toned, balanced, quiet. Fresh-cut, aromatic cedar dominates, with hints of orange, milk chocolate and lily-like flowers in the aroma and more prominently in the cup. Round, gentle acidity; lightly syrupy mouthfeel. Chocolate persists in a sweet though rather short finish.",Medium,Feb-13
https://www.coffeereview.com/review/travelers-roast/,Traveler’s Roast,87,"Bittersweet, deeply pungent. Scorched cedar, dark chocolate, grapefruit, plum and a suggestion of baking spice in aroma and cup. Roast-muted acidity; lean but smooth mouthfeel. Chocolate and grapefruit carry into a rich though drying finish.",Medium,Feb-13
https://www.coffeereview.com/review/decaf-colombia-mountain-wash/,Decaf Colombia Mountain Wash,87,"Straightforward, muted, sweet. Caramel, candied pecan, fresh alfalfa, a hint of orange zest in aroma and cup. Round, quiet acidity; smooth, lightly creamy mouthfeel. Clean, crisply sweet finish.",Medium-Light,Feb-13
https://www.coffeereview.com/review/p-r-o-gourmet/,P.r.o. Gourmet,91,"Evaluated as espresso. Buttery dark chocolate and hints of flowers, vanilla and cedar in the roundly balanced aroma. In the small cup the cedar comes forward and the chocolate turns crisp and backgrounded. Medium, lightly syrupy mouthfeel; gently and richly drying finish with good persistence of the chocolate note. Crisp and balanced in two parts milk crisp, with excellent flavor persistence: The buttery chocolate dominates with the cedar note once again backgrounded.",Medium-Dark,Feb-13
https://www.coffeereview.com/review/caffe-chat/,Caffe Chat,90,"Evaluated as espresso. In the aroma tart plum, soft cedar, backgrounded chocolate and floral hints. In the small cup a tart character dominates, turning the flowers toward anise and suppressing the chocolate. Lightly syrupy mouthfeel. Chocolate resurfaces in the crisply sweet finish. Flavor carries nicely into two parts milk, which rounds without suppressing the tart fruit while predictably intensifying the chocolate.",Medium-Dark,Feb-13
https://www.coffeereview.com/review/p-r-o-selected/,P.r.o. Selected,91,"Evaluated as espresso. Dark chocolate, cedar, roasted nut, vanilla, blackberry in the impressive aroma. The aromatics dry out a bit in the small cup but retain complexity; the mouthfeel is full and robust; the finish richly drying with some flavor persistence. In two parts milk the coffee rather sharply dominates the milk, but it softens and blooms while retaining some complexity in four parts.",Dark,Feb-13
https://www.coffeereview.com/review/bluekoff-single-origin-thai-espresso-blend-a4a5-2/,Bluekoff Single Origin Thai Espresso Blend (A4+A5),93,"Evaluated as espresso. Sweet-toned aroma: Banana, crème de menthe, dark chocolate, ripe plum. In the small cup creamy mouthfeel with rich depth and balance; the chocolate turns caramelly and the fruit richer and sweeter, complicated by a hint of anise. Flavor persists in a resonant finish. Excellent flavor in two parts milk: dark chocolate, plum, mint.",Medium-Dark,Feb-13
https://www.coffeereview.com/review/doi-chaang-wild-civet-passed-coffee/,Doi Chaang Wild Civet Passed Coffee,91,"Originally cupped in November 2010.  Balanced, smoothly complete coffee: the raisiny fruit and cedary dark chocolate in the aroma sweetens toward fresh cherry and milk chocolate in the cup, with a tart complication of lemon. Sweetly tart, citrus-toned acidity; very smooth, silky mouthfeel. Flavor simplifies a bit in the clean finish.",Medium-Dark,Feb-13
